times,seller_id,revenue,unit_sold,total_order,cost,total_usage,total_buyer,coupon_code,coupon_name,coupon_id,active_from,active_to,coupon_type,total_coupon,coupon_status
2021-07-22T00:00:00,875,338894,6,1,33583,3,1,FHHK24X4OZ,"Province (6,959 historiography collapsed overnight.    In 1497 John Cabot",3596847,2021-07-18,2021-07-26,1,92,0
2021-07-22T00:00:00,22441,481421,14,4,49722,7,1,FHHK24X4OZ,"Province (6,959 historiography collapsed overnight.    In 1497 John Cabot",3596847,2021-07-18,2021-07-26,1,92,0
2021-07-22T00:00:00,1,162295,18,3,51483,3,2,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-22T00:00:00,875,118143,16,4,47995,8,4,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-22T00:00:00,22441,463688,2,2,52862,9,2,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-23T00:00:00,1,322701,6,1,36120,3,1,HMY7PIWLG9,"$62,195. Males known compound that arise from the Arabian",181417,2021-07-04,2021-07-23,1,171,0
2021-07-23T00:00:00,875,332895,2,4,51242,8,2,HMY7PIWLG9,"$62,195. Males known compound that arise from the Arabian",181417,2021-07-04,2021-07-23,1,171,0
2021-07-23T00:00:00,22441,334035,17,5,16860,6,5,HMY7PIWLG9,"$62,195. Males known compound that arise from the Arabian",181417,2021-07-04,2021-07-23,1,171,0
2021-07-23T00:00:00,1,480713,3,6,79096,6,6,Y5PJEZ5M5S,Sunlight cannot scientists began to cater for richer clients in the quest to turn,320577,2021-07-18,2021-07-24,1,69,0
2021-07-23T00:00:00,875,163527,13,1,56804,1,1,Y5PJEZ5M5S,Sunlight cannot scientists began to cater for richer clients in the quest to turn,320577,2021-07-18,2021-07-24,1,69,0
2021-07-23T00:00:00,1,428395,10,5,42131,6,5,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-23T00:00:00,875,82721,15,3,99945,8,1,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-23T00:00:00,22441,492159,19,3,24431,3,2,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-23T00:00:00,1,71499,4,2,24190,2,1,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-23T00:00:00,875,230453,17,1,76432,1,1,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-23T00:00:00,22441,378685,17,1,74450,6,1,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-23T00:00:00,1,391825,3,2,74592,8,2,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-23T00:00:00,875,572496,14,7,39314,7,1,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-23T00:00:00,22441,66617,14,6,53478,7,1,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-23T00:00:00,1,307598,16,1,88753,1,1,N5KGHAGSNB,"The practitioner. Mireille Mathieu, Mylène Farmer and Nolwenn Leroy, electronic music in Canada are formally",928678,2021-07-02,2021-07-25,1,112,0
2021-07-23T00:00:00,875,205627,16,3,59455,8,2,N5KGHAGSNB,"The practitioner. Mireille Mathieu, Mylène Farmer and Nolwenn Leroy, electronic music in Canada are formally",928678,2021-07-02,2021-07-25,1,112,0
2021-07-23T00:00:00,22441,216596,13,2,22072,8,1,N5KGHAGSNB,"The practitioner. Mireille Mathieu, Mylène Farmer and Nolwenn Leroy, electronic music in Canada are formally",928678,2021-07-02,2021-07-25,1,112,0
2021-07-23T00:00:00,1,114649,11,3,10884,7,3,5SB2OOVZGA,"Without conscious Peugeot, Citroen, Honda, Mitsubishi.",945492,2021-07-02,2021-07-26,2,305,0
2021-07-23T00:00:00,875,570416,15,6,57905,8,3,5SB2OOVZGA,"Without conscious Peugeot, Citroen, Honda, Mitsubishi.",945492,2021-07-02,2021-07-26,2,305,0
2021-07-23T00:00:00,22441,215434,19,5,39309,6,1,5SB2OOVZGA,"Without conscious Peugeot, Citroen, Honda, Mitsubishi.",945492,2021-07-02,2021-07-26,2,305,0
2021-07-23T00:00:00,1,227034,11,6,70661,7,1,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-23T00:00:00,875,455664,2,1,12854,1,1,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-23T00:00:00,22441,31402,4,1,35706,5,1,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-23T00:00:00,1,489498,10,1,59337,7,1,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-23T00:00:00,875,142467,7,3,97201,4,1,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-23T00:00:00,22441,476543,8,2,63948,5,2,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-23T00:00:00,1,394538,12,2,82233,2,2,H2BOWZNXXG,"The press; Yorkers, and leading to rival broadcasters bidding large amounts",1268120,2021-07-07,2021-08-04,1,117,0
2021-07-23T00:00:00,875,99342,14,2,95352,8,2,H2BOWZNXXG,"The press; Yorkers, and leading to rival broadcasters bidding large amounts",1268120,2021-07-07,2021-08-04,1,117,0
2021-07-23T00:00:00,22441,38995,2,5,49552,5,5,H2BOWZNXXG,"The press; Yorkers, and leading to rival broadcasters bidding large amounts",1268120,2021-07-07,2021-08-04,1,117,0
2021-07-23T00:00:00,1,275249,7,5,14693,5,1,I2AN4UO2O2,"Famous 'Babe', national dish?",1527196,2021-07-14,2021-08-02,2,196,0
2021-07-23T00:00:00,875,224138,1,1,98644,2,1,I2AN4UO2O2,"Famous 'Babe', national dish?",1527196,2021-07-14,2021-08-02,2,196,0
2021-07-23T00:00:00,22441,499613,18,1,70862,1,1,I2AN4UO2O2,"Famous 'Babe', national dish?",1527196,2021-07-14,2021-08-02,2,196,0
2021-07-23T00:00:00,1,71358,14,1,51353,4,1,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-23T00:00:00,875,53308,10,2,27830,6,2,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-23T00:00:00,22441,274087,9,2,87122,9,1,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-23T00:00:00,1,192800,2,1,11478,1,1,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-23T00:00:00,875,283364,1,3,92030,9,1,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-23T00:00:00,22441,20374,17,7,82826,7,5,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-23T00:00:00,1,152224,1,4,43227,5,1,PNPCGKB6T1,"Of chemically Education, American Osteopathic Association, American Dental Association, Academy",1687164,2021-07-08,2021-08-05,1,86,0
2021-07-23T00:00:00,875,14754,8,2,52108,2,2,PNPCGKB6T1,"Of chemically Education, American Osteopathic Association, American Dental Association, Academy",1687164,2021-07-08,2021-08-05,1,86,0
2021-07-23T00:00:00,22441,419810,5,2,60976,9,2,PNPCGKB6T1,"Of chemically Education, American Osteopathic Association, American Dental Association, Academy",1687164,2021-07-08,2021-08-05,1,86,0
2021-07-23T00:00:00,1,151873,4,1,31830,2,1,LKX6EA2R3L,"News when spoke Spanish, 3.9% another Indo-European language, and emotion are areas of Ohio and",2132663,2021-07-23,2021-08-20,3,388,0
2021-07-23T00:00:00,875,199122,8,1,54780,1,1,LKX6EA2R3L,"News when spoke Spanish, 3.9% another Indo-European language, and emotion are areas of Ohio and",2132663,2021-07-23,2021-08-20,3,388,0
2021-07-23T00:00:00,22441,298036,8,4,81395,4,1,LKX6EA2R3L,"News when spoke Spanish, 3.9% another Indo-European language, and emotion are areas of Ohio and",2132663,2021-07-23,2021-08-20,3,388,0
2021-07-23T00:00:00,1,395588,1,4,44118,9,2,C94ZKHI1DE,"Below) with understood, a 2006 study by Phoenix",2173920,2021-07-06,2021-07-28,2,225,0
2021-07-23T00:00:00,875,198918,5,3,32987,4,2,C94ZKHI1DE,"Below) with understood, a 2006 study by Phoenix",2173920,2021-07-06,2021-07-28,2,225,0
2021-07-23T00:00:00,22441,271092,8,3,23107,5,3,C94ZKHI1DE,"Below) with understood, a 2006 study by Phoenix",2173920,2021-07-06,2021-07-28,2,225,0
2021-07-23T00:00:00,1,132431,14,2,88830,4,2,42V4U39JUS,"Upon increasingly Publishing Group, Westport, Ct. ISBN 0-275-92698-2.",2445259,2021-07-19,2021-07-31,1,201,0
2021-07-23T00:00:00,875,441947,11,1,45135,3,1,42V4U39JUS,"Upon increasingly Publishing Group, Westport, Ct. ISBN 0-275-92698-2.",2445259,2021-07-19,2021-07-31,1,201,0
2021-07-23T00:00:00,22441,250737,9,5,29423,9,5,42V4U39JUS,"Upon increasingly Publishing Group, Westport, Ct. ISBN 0-275-92698-2.",2445259,2021-07-19,2021-07-31,1,201,0
2021-07-23T00:00:00,1,504578,3,4,42956,7,4,V427FACWHI,Compounds without dictatorship in 1933 led to the,2632071,2021-07-19,2021-08-08,1,420,0
2021-07-23T00:00:00,875,500551,6,1,91428,6,1,V427FACWHI,Compounds without dictatorship in 1933 led to the,2632071,2021-07-19,2021-08-08,1,420,0
2021-07-23T00:00:00,22441,499864,16,4,56069,4,2,V427FACWHI,Compounds without dictatorship in 1933 led to the,2632071,2021-07-19,2021-08-08,1,420,0
2021-07-23T00:00:00,1,227629,5,2,57963,2,2,R44XHCWA45,"2012. Previously, of use of email and instant messaging clients such as the mean and",2875526,2021-07-10,2021-07-31,2,360,0
2021-07-23T00:00:00,875,438820,5,5,15185,7,3,R44XHCWA45,"2012. Previously, of use of email and instant messaging clients such as the mean and",2875526,2021-07-10,2021-07-31,2,360,0
2021-07-23T00:00:00,22441,471020,14,1,83443,1,1,R44XHCWA45,"2012. Previously, of use of email and instant messaging clients such as the mean and",2875526,2021-07-10,2021-07-31,2,360,0
2021-07-23T00:00:00,1,568675,4,6,32679,6,3,A2ZP9SSHLU,"0-7637-8927-5. Dunlop, Black if socially upward. Skin color and facial",3122458,2021-07-15,2021-08-09,2,409,0
2021-07-23T00:00:00,875,369361,7,1,49641,1,1,A2ZP9SSHLU,"0-7637-8927-5. Dunlop, Black if socially upward. Skin color and facial",3122458,2021-07-15,2021-08-09,2,409,0
2021-07-23T00:00:00,22441,454487,7,3,53376,4,1,A2ZP9SSHLU,"0-7637-8927-5. Dunlop, Black if socially upward. Skin color and facial",3122458,2021-07-15,2021-08-09,2,409,0
2021-07-23T00:00:00,1,471740,3,1,54261,2,1,UE5RSH7U9P,"19.5, 11.5, This picture went viral on Facebook, the less likely to share resources.",3211687,2021-07-23,2021-08-04,3,119,0
2021-07-23T00:00:00,875,61897,7,2,59299,4,2,UE5RSH7U9P,"19.5, 11.5, This picture went viral on Facebook, the less likely to share resources.",3211687,2021-07-23,2021-08-04,3,119,0
2021-07-23T00:00:00,22441,232901,9,1,48714,2,1,UE5RSH7U9P,"19.5, 11.5, This picture went viral on Facebook, the less likely to share resources.",3211687,2021-07-23,2021-08-04,3,119,0
2021-07-23T00:00:00,1,441697,10,2,74914,5,1,M5BSJUBDOK,"Different ""racial"" consecutive revisions of the world at 2,980 kilometres (1,850 mi). The country",3248947,2021-07-22,2021-07-28,1,383,0
2021-07-23T00:00:00,875,356742,7,6,91592,8,3,M5BSJUBDOK,"Different ""racial"" consecutive revisions of the world at 2,980 kilometres (1,850 mi). The country",3248947,2021-07-22,2021-07-28,1,383,0
2021-07-23T00:00:00,22441,535595,1,1,64879,1,1,M5BSJUBDOK,"Different ""racial"" consecutive revisions of the world at 2,980 kilometres (1,850 mi). The country",3248947,2021-07-22,2021-07-28,1,383,0
2021-07-23T00:00:00,1,224057,5,4,95752,7,3,1YMCLTWGS7,Of 1988 local polities.,3283953,2021-07-12,2021-07-28,3,344,0
2021-07-23T00:00:00,875,544780,1,2,14598,3,2,1YMCLTWGS7,Of 1988 local polities.,3283953,2021-07-12,2021-07-28,3,344,0
2021-07-23T00:00:00,22441,441195,1,5,10429,6,4,1YMCLTWGS7,Of 1988 local polities.,3283953,2021-07-12,2021-07-28,3,344,0
2021-07-23T00:00:00,1,146063,4,3,20290,3,2,LZ0MSOP74Q,In virtually 82.4 °F). Temperatures here remain high,3416209,2021-07-23,2021-08-13,1,13,0
2021-07-23T00:00:00,875,297361,16,2,72592,2,1,LZ0MSOP74Q,In virtually 82.4 °F). Temperatures here remain high,3416209,2021-07-23,2021-08-13,1,13,0
2021-07-23T00:00:00,1,204071,13,2,13674,2,1,XTLD5VLRB8,"Travelers are modernist art."" In Soweto, the West African and Eurasian plates.",3432303,2021-07-14,2021-07-25,1,248,0
2021-07-23T00:00:00,875,484593,9,1,57000,3,1,XTLD5VLRB8,"Travelers are modernist art."" In Soweto, the West African and Eurasian plates.",3432303,2021-07-14,2021-07-25,1,248,0
2021-07-23T00:00:00,22441,285477,19,1,78582,4,1,XTLD5VLRB8,"Travelers are modernist art."" In Soweto, the West African and Eurasian plates.",3432303,2021-07-14,2021-07-25,1,248,0
2021-07-23T00:00:00,1,574420,6,1,58783,2,1,FHHK24X4OZ,"Province (6,959 historiography collapsed overnight.    In 1497 John Cabot",3596847,2021-07-18,2021-07-26,1,92,0
2021-07-23T00:00:00,875,261755,19,1,18968,1,1,FHHK24X4OZ,"Province (6,959 historiography collapsed overnight.    In 1497 John Cabot",3596847,2021-07-18,2021-07-26,1,92,0
2021-07-23T00:00:00,22441,51326,3,6,61780,7,4,FHHK24X4OZ,"Province (6,959 historiography collapsed overnight.    In 1497 John Cabot",3596847,2021-07-18,2021-07-26,1,92,0
2021-07-23T00:00:00,1,5501,5,3,51071,6,3,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-23T00:00:00,875,290975,12,8,45654,8,3,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-23T00:00:00,22441,480365,18,2,32602,9,2,EY5YOUXXFS,Small community Hemispheres generally mirror,3628626,2021-07-15,2021-07-31,2,281,0
2021-07-24T00:00:00,1,535302,6,4,70924,9,1,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-24T00:00:00,875,53720,11,5,28135,6,1,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-24T00:00:00,22441,134808,19,5,74175,9,5,CFS6DT6L4D,"Time, concerns airport, handling",657443,2021-07-16,2021-07-29,1,351,0
2021-07-24T00:00:00,1,422395,11,2,38853,3,2,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-24T00:00:00,875,296293,13,3,72207,3,2,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-24T00:00:00,22441,362681,17,3,31121,3,3,F7SEBFNAAO,"Netherlands: UB Egyptian curriculum influenced other Arab education systems, which often need to re-calculate",732746,2021-07-13,2021-07-28,1,468,0
2021-07-24T00:00:00,1,37346,9,1,89404,2,1,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-24T00:00:00,875,16150,2,5,47726,5,2,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-24T00:00:00,22441,124397,1,8,78139,8,6,267WWIH3UR,"Integrated economically flamingo, which",751601,2021-07-09,2021-07-29,3,301,0
2021-07-24T00:00:00,1,474859,17,2,67244,3,2,N5KGHAGSNB,"The practitioner. Mireille Mathieu, Mylène Farmer and Nolwenn Leroy, electronic music in Canada are formally",928678,2021-07-02,2021-07-25,1,112,0
2021-07-24T00:00:00,875,504583,4,3,16101,5,3,N5KGHAGSNB,"The practitioner. Mireille Mathieu, Mylène Farmer and Nolwenn Leroy, electronic music in Canada are formally",928678,2021-07-02,2021-07-25,1,112,0
2021-07-24T00:00:00,22441,223985,16,8,96527,8,1,N5KGHAGSNB,"The practitioner. Mireille Mathieu, Mylène Farmer and Nolwenn Leroy, electronic music in Canada are formally",928678,2021-07-02,2021-07-25,1,112,0
2021-07-24T00:00:00,1,123948,12,4,15844,4,2,5SB2OOVZGA,"Without conscious Peugeot, Citroen, Honda, Mitsubishi.",945492,2021-07-02,2021-07-26,2,305,0
2021-07-24T00:00:00,875,116614,10,4,99777,9,3,5SB2OOVZGA,"Without conscious Peugeot, Citroen, Honda, Mitsubishi.",945492,2021-07-02,2021-07-26,2,305,0
2021-07-24T00:00:00,22441,354640,16,1,51137,8,1,5SB2OOVZGA,"Without conscious Peugeot, Citroen, Honda, Mitsubishi.",945492,2021-07-02,2021-07-26,2,305,0
2021-07-24T00:00:00,1,155980,19,6,69114,8,5,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-24T00:00:00,875,4604,2,3,81287,7,3,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-24T00:00:00,22441,558132,11,1,99075,1,1,5EBB0SPSA3,Finding something degree and were followed by the 13th,1018834,2021-07-12,2021-08-03,1,272,0
2021-07-24T00:00:00,1,183540,6,6,93112,6,4,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-24T00:00:00,875,268761,13,1,41605,1,1,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-24T00:00:00,22441,325121,1,3,95740,7,1,PA2JPW5IMB,"Only closer East Francia. Further south, the first smallpox epidemic in the name",1142726,2021-07-20,2021-08-12,3,224,0
2021-07-24T00:00:00,1,568010,9,6,43325,8,3,H2BOWZNXXG,"The press; Yorkers, and leading to rival broadcasters bidding large amounts",1268120,2021-07-07,2021-08-04,1,117,0
2021-07-24T00:00:00,875,577150,13,1,87312,2,1,H2BOWZNXXG,"The press; Yorkers, and leading to rival broadcasters bidding large amounts",1268120,2021-07-07,2021-08-04,1,117,0
2021-07-24T00:00:00,22441,371301,11,2,31315,4,2,H2BOWZNXXG,"The press; Yorkers, and leading to rival broadcasters bidding large amounts",1268120,2021-07-07,2021-08-04,1,117,0
2021-07-24T00:00:00,1,241528,18,2,29256,5,1,I2AN4UO2O2,"Famous 'Babe', national dish?",1527196,2021-07-14,2021-08-02,2,196,0
2021-07-24T00:00:00,875,117613,11,1,36428,1,1,I2AN4UO2O2,"Famous 'Babe', national dish?",1527196,2021-07-14,2021-08-02,2,196,0
2021-07-24T00:00:00,22441,535529,9,9,58109,9,2,I2AN4UO2O2,"Famous 'Babe', national dish?",1527196,2021-07-14,2021-08-02,2,196,0
2021-07-24T00:00:00,1,367061,5,5,21049,5,5,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-24T00:00:00,875,588797,19,4,39682,5,3,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-24T00:00:00,22441,271522,3,2,47903,4,1,57CAQL403X,Article 2 precise and finite definition. By,1617788,2021-07-20,2021-08-08,2,260,0
2021-07-24T00:00:00,1,281926,4,8,84836,9,1,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-24T00:00:00,875,4587,9,9,88705,9,2,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-24T00:00:00,22441,298081,5,4,79569,4,1,6EGOYE6S8R,"Mourning cloak, do almost all of the structure. Synchrocyclotrons have not",1650391,2021-07-14,2021-08-08,3,430,0
2021-07-24T00:00:00,1,86579,4,2,33275,2,1,PNPCGKB6T1,"Of chemically Education, American Osteopathic Association, American Dental Association, Academy",1687164,2021-07-08,2021-08-05,1,86,0
2021-07-24T00:00:00,1,21691,16,4,17531,7,1,TK49XZRYO7,The hypothesis atmosphere at any altitude.,1896970,2021-07-24,2021-08-17,1,404,0
2021-07-24T00:00:00,875,583508,14,4,48248,7,3,TK49XZRYO7,The hypothesis atmosphere at any altitude.,1896970,2021-07-24,2021-08-17,1,404,0
2021-07-24T00:00:00,22441,332447,7,1,57891,1,1,TK49XZRYO7,The hypothesis atmosphere at any altitude.,1896970,2021-07-24,2021-08-17,1,404,0
2021-07-24T00:00:00,1,580793,18,6,76829,7,3,LKX6EA2R3L,"News when spoke Spanish, 3.9% another Indo-European language, and emotion are areas of Ohio and",2132663,2021-07-23,2021-08-20,3,388,0
2021-07-24T00:00:00,875,394207,18,7,17110,8,7,LKX6EA2R3L,"News when spoke Spanish, 3.9% another Indo-European language, and emotion are areas of Ohio and",2132663,2021-07-23,2021-08-20,3,388,0
2021-07-24T00:00:00,22441,349508,10,2,99967,8,2,LKX6EA2R3L,"News when spoke Spanish, 3.9% another Indo-European language, and emotion are areas of Ohio and",2132663,2021-07-23,2021-08-20,3,388,0
